거래년도,거래분기,시,구,동,거래당시연면적,거래당시토지면적,현재연면적,빌딩비고,거래비고,거래가,지상층,지하층,준공년도,건물유형,권역,기준금리(%),APT매매가격지수,오피스매매가격지수,소비자물가지수,건설_소계_건설공사비지수,주거용건물_건설공사비지수,비주거용건물_건설공사비지수,건축보수_건설공사비지수,표준지공시지가평균(원/㎡),업무용_실거래가_연면적당평균(만원/㎡),단독다가구_실거래가_건물면적당평균(만원/㎡),아파트_실거래가_건물면적당평균(만원/㎡),연립다세대_실거래가_건물면적당평균(만원/㎡),오피스텔_실거래가_건물면적당평균(만원/㎡),주거용_실거래가_건물면적당평균(만원/㎡),오피스_평균연면적(㎡),오피스_공실률(%),오피스_전환율(%),오피스_임대료(천원/㎡),오피스_임대수입(%),오피스_기타수입(%),오피스_영업경비(%),오피스_순영업소득(%),오피스_순영업소득(천원/㎡),오피스_소득수익률(%),오피스_자본수익률(%),오피스_투자수익률(%)
2014,1Q,서울,용산구,후암동,5253.14,1163.6,4815.39,부분멸실,,7600,5.0,3.0,1995.0,일반,기타권,2.50,,55.0211481,92.885,84.69666666666667,83.91000000000001,84.67,84.73,25398.06059520067,,400.05856421385164,471.1300430267151,481.8797373890465,,467.3915729260891,,,,,,,,,,,,
2014,1Q,서울,강남구,청담동,6758.16,498.0,,,,16200,17.0,7.0,2013.0,일반,강남권,2.50,,50.95951641,92.885,84.69666666666667,83.91000000000001,84.67,84.73,28872.99464354576,518.22573561704,1305.7822326754629,989.3547424084246,766.2413056269132,597.9625769526419,927.589782176275,8970.0,12.8,12.4,23.854681581136276,99.72824244434575,0.2717575556542526,19.561651870407516,80.43834812959248,68.0,0.9662856436295366,0.24859576337821085,1.2148814070077474
2014,1Q,서울,강남구,역삼동,7218.3,750.1,,,,20600,15.0,2.0,1995.0,일반,강남권,2.50,,50.95951641,92.885,84.69666666666667,83.91000000000001,84.67,84.73,27038.944683825703,428.64223410366384,464.397840279835,930.3871571128902,744.7457355979338,576.4613268559882,776.7210482213848,8970.0,12.8,12.4,23.854681581136276,99.72824244434575,0.2717575556542526,19.561651870407516,80.43834812959248,68.0,0.9662856436295366,0.24859576337821085,1.2148814070077474
2014,1Q,서울,용산구,원효로1가,39009.801,3575.96,,,,10600,30.0,4.0,2014.0,집합,기타권,2.50,,55.0211481,92.885,84.69666666666667,83.91000000000001,84.67,84.73,36073.05481538619,,211.05527638190955,886.6347638780436,922.4320128679908,,866.5019308941689,6012.0,10.2,11.2,14.012982873394762,98.79033804141153,1.2096619585884676,27.5111428379012,72.4888571620988,36.0,1.237201693129045,0.5436825159375482,1.7808842090665933
2014,1Q,서울,서초구,염곡동,30156.17,6611.79,,,,13900,13.0,3.0,1996.0,일반,강남권,2.50,,50.95951641,92.885,84.69666666666667,83.91000000000001,84.67,84.73,3233.0045703872943,,,,,,,6012.0,10.2,11.2,14.012982873394762,98.79033804141153,1.2096619585884676,27.5111428379012,72.4888571620988,36.0,1.237201693129045,0.5436825159375482,1.7808842090665933
2014,2Q,서울,영등포구,당산동5가,4737.37,1167.84,,멸실,,8200,9.0,1.0,1991.0,일반,영등포구로권,2.50,,59.06628534,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,28446.641171954787,,,624.9896567683243,,802.7811679774278,709.3652892065429,,,,,,,,,,,,
2014,2Q,서울,서초구,서초동,27220.37,2169.3,,,,20400,15.0,5.0,2011.0,집합,강남권,2.50,,51.44461256,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,24828.12246157741,371.05853759497614,976.0772116332645,850.1123100110724,633.9033268618508,605.5163273395278,782.0327122120948,8959.0,13.0,12.4,23.90635529533846,99.73511869375109,0.2648813062489121,18.87644351832594,81.12355648167406,71.0,0.9777676896734101,0.3668045090705902,1.3445721987440005
2014,2Q,서울,영등포구,여의도동,36106.02,3696.0,,,,7900,20.0,4.0,1984.0,집합,여의도권,2.50,,56.29136617,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,4097.330378280017,398.05103164171067,,722.4385642953703,,508.2082145324078,639.5758818398848,23158.0,10.6,12.0,20.658113936792514,98.57249239431572,1.4275076056842777,25.157542456951397,74.8424575430486,53.0,1.4734059596448776,0.60533124317869,2.0787372028235676
2014,2Q,서울,송파구,방이동,3495.97,794.1,,,,8600,6.0,2.0,2006.0,일반,강동송파권,2.50,,56.33392529,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,18920.4262180228,130.14985826537415,465.28367165249335,767.6814788528712,450.1661844506472,577.6058738193103,625.6060539238831,6015.0,8.7,11.2,13.999359757563994,98.80587086550192,1.1941291344980907,26.947779202431445,73.05222079756855,37.0,1.260031705162082,0.36574376924885277,1.6257754744109345
2014,2Q,서울,강서구,염창동,4973.03,1029.6,,,,11400,10.0,1.0,1997.0,집합,기타권,2.50,,55.7298645,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,12802.928438474897,,,474.2504852598399,449.52853214605545,,473.35476232093464,6015.0,8.7,11.2,13.999359757563994,98.80587086550192,1.1941291344980907,26.947779202431445,73.05222079756855,37.0,1.260031705162082,0.36574376924885277,1.6257754744109345
2014,2Q,서울,종로구,청진동,175537.3,11522.7,,,,23300,24.0,7.0,2011.0,일반,기타권,2.50,,55.7298645,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,134243.8477991297,,,,,,,15512.0,7.1,11.4,21.352599258326315,99.06877645000986,0.9312235499901395,25.326324045269132,74.67367595473087,57.0,1.6515971614692961,0.16249899505060622,1.8140961565199023
2014,2Q,서울,강남구,대치동,5333.97,538.0,,,,18500,15.0,3.0,2011.0,일반,강남권,2.50,,51.44461256,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,24284.048754107236,478.16478373835355,408.9682566118358,1050.5036083505308,642.9238151133317,726.3717347276644,980.6862161713448,8959.0,13.0,12.4,23.90635529533846,99.73511869375109,0.2648813062489121,18.87644351832594,81.12355648167406,71.0,0.9777676896734101,0.3668045090705902,1.3445721987440005
2014,2Q,서울,중구,중림동,34124.76,2732.7,,,,14300,17.0,6.0,2010.0,일반,기타권,2.50,,55.7298645,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,44948.857802362625,755.3638513261886,533.8417540514777,711.8108765607177,389.71409404670703,677.6379477250726,633.9621841631807,6015.0,8.7,11.2,13.999359757563994,98.80587086550192,1.1941291344980907,26.947779202431445,73.05222079756855,37.0,1.260031705162082,0.36574376924885277,1.6257754744109345
2014,2Q,서울,중구,중림동,33628.55,3048.3,,,,11500,16.0,6.0,2001.0,집합,기타권,2.50,,55.7298645,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,44948.857802362625,755.3638513261886,533.8417540514777,711.8108765607177,389.71409404670703,677.6379477250726,633.9621841631807,6015.0,8.7,11.2,13.999359757563994,98.80587086550192,1.1941291344980907,26.947779202431445,73.05222079756855,37.0,1.260031705162082,0.36574376924885277,1.6257754744109345
2014,2Q,서울,영등포구,여의도동,14466.85,3934.0,,멸실,,21400,11.0,2.0,1979.0,일반,여의도권,2.50,,56.29136617,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,4097.330378280017,398.05103164171067,,722.4385642953703,,508.2082145324078,639.5758818398848,23158.0,10.6,12.0,20.658113936792514,98.57249239431572,1.4275076056842777,25.157542456951397,74.8424575430486,53.0,1.4734059596448776,0.60533124317869,2.0787372028235676
2014,2Q,서울,강남구,역삼동,5606.96,541.2,,,,14900,13.0,4.0,2014.0,일반,강남권,2.50,,51.44461256,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,27038.944683825703,666.48757922879,657.9252059623045,925.778492085545,731.5953745576275,667.5108246613806,790.4592330562776,8959.0,13.0,12.4,23.90635529533846,99.73511869375109,0.2648813062489121,18.87644351832594,81.12355648167406,71.0,0.9777676896734101,0.3668045090705902,1.3445721987440005
2014,2Q,서울,종로구,청진동,40991.0,2864.7,,,,19500,23.0,6.0,2013.0,일반,기타권,2.50,,55.7298645,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,134243.8477991297,,,,,,,15512.0,7.1,11.4,21.352599258326315,99.06877645000986,0.9312235499901395,25.326324045269132,74.67367595473087,57.0,1.6515971614692961,0.16249899505060622,1.8140961565199023
2014,2Q,서울,강남구,삼성동,3966.57,539.6,,,,12200,12.0,3.0,2010.0,일반,강남권,2.50,,51.44461256,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,25318.948273634753,425.205191426385,1479.4631743594243,1014.3080013639495,797.3551851779313,664.8504930919237,962.7326284242336,8959.0,13.0,12.4,23.90635529533846,99.73511869375109,0.2648813062489121,18.87644351832594,81.12355648167406,71.0,0.9777676896734101,0.3668045090705902,1.3445721987440005
2014,2Q,서울,금천구,가산동,21263.82,3819.0,,,,5900,5.0,6.0,2010.0,일반,기타권,2.50,,55.7298645,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,11104.302338932546,397.1499414473005,249.03493481757798,543.742454872756,489.5779891165942,,495.6133453274336,6015.0,8.7,11.2,13.999359757563994,98.80587086550192,1.1941291344980907,26.947779202431445,73.05222079756855,37.0,1.260031705162082,0.36574376924885277,1.6257754744109345
2014,2Q,서울,중구,소공동,4826.88,675.3,,,,11600,8.0,5.0,1996.0,일반,기타권,2.50,,55.7298645,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,82643.07600564623,,,,,,,6015.0,8.7,11.2,13.999359757563994,98.80587086550192,1.1941291344980907,26.947779202431445,73.05222079756855,37.0,1.260031705162082,0.36574376924885277,1.6257754744109345
2014,2Q,서울,중구,을지로3가,7945.98,1051.9,,,,9600,10.0,4.0,1999.0,일반,기타권,2.50,,55.7298645,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,131230.71596644656,,,,,,,,,,,,,,,,,,
2014,2Q,서울,송파구,신천동,99536.94,7715.8,,,,12900,30.0,7.0,2014.0,일반,강동송파권,2.50,,56.33392529,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,6181.295623764638,619.047619047619,,973.7205738972007,,706.3229416903047,952.1126844259364,,,,,,,,,,,,
2014,2Q,서울,중구,장충동2가,3417.16,1253.63,,,,7400,5.0,2.0,2000.0,일반,기타권,2.50,,55.7298645,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,30005.8714485284,,3100.423472474289,,260.5017434643923,475.71952892715075,587.5374734579336,6015.0,8.7,11.2,13.999359757563994,98.80587086550192,1.1941291344980907,26.947779202431445,73.05222079756855,37.0,1.260031705162082,0.36574376924885277,1.6257754744109345
2014,2Q,서울,중구,을지로2가,129999.29,9158.7,,,,24000,25.0,6.0,2011.0,집합,기타권,2.50,,55.7298645,93.334,84.81333333333333,84.24333333333333,84.85000000000001,84.86666666666666,121082.13574621327,4700.854700854701,,,,,,,,,,,,,,,,,
2014,3Q,서울,용산구,갈월동,31787.22,2633.7,,,,11800,20.0,6.0,2008.0,일반,기타권,2.00,58.8046535,55.39403003,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,36599.77049957423,,659.5250416620122,,747.8996401404803,537.9364802184165,655.4812913545538,6014.738933333334,6.565578396287059,11.166959578207381,13.999359757563994,98.83362483024301,1.1663751697569946,41.31718750963971,58.68281249036029,30.298492116493787,1.0082375230101221,0.3269846751294042,1.3352221981395263
2014,3Q,성남,분당구,야탑동,12182.04,1349.3,,,,7300,8.0,4.0,2009.0,일반,기타권,2.00,51.8955445,55.39403003,94.326,84.92999999999999,84.37333333333333,84.96333333333332,85.14,5692.623755012187,399.5324223883749,,,,,,16728.67666666667,16.80965798649544,12.0,16.465615087937334,99.44645575071847,0.5535442492815256,37.78512473153695,62.21487526846305,33.0531643301169,1.5800825638777807,-0.1330012612765253,1.4470813026012552
2014,3Q,성남,분당구,수내동,15915.94,1233.5,,,,6900,12.0,5.0,2004.0,일반,기타권,2.00,51.8955445,55.39403003,94.326,84.92999999999999,84.37333333333333,84.96333333333332,85.14,6034.338321695518,358.9114495205866,,,,,,16728.67666666667,16.80965798649544,12.0,16.465615087937334,99.44645575071847,0.5535442492815256,37.78512473153695,62.21487526846305,33.0531643301169,1.5800825638777807,-0.1330012612765253,1.4470813026012552
2014,3Q,서울,영등포구,여의도동,20425.93,2401.0,,,,13100,15.0,4.0,1990.0,일반,여의도권,2.00,51.681704499999995,56.11160557,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,4097.330378280017,357.1409919855468,,740.1766795627937,,526.7109520150784,692.4608110521278,23158.110952380954,11.553905221276684,12.0,20.658113936792514,98.57123300922476,1.4287669907752445,35.89839067494326,64.10160932505674,45.27798594544119,1.2555967813695887,0.09058949601643232,1.3461862773860207
2014,3Q,성남,분당구,서현동,5478.9,1079.7,,,,9100,7.0,2.0,2001.0,일반,기타권,2.00,51.8955445,55.39403003,94.326,84.92999999999999,84.37333333333333,84.96333333333332,85.14,5620.829296053547,421.3591425919287,,,,,,16728.67666666667,16.80965798649544,12.0,16.465615087937334,99.44645575071847,0.5535442492815256,37.78512473153695,62.21487526846305,33.0531643301169,1.5800825638777807,-0.1330012612765253,1.4470813026012552
2014,3Q,서울,금천구,가산동,36277.9,5348.0,,,,4600,10.0,3.0,2004.0,일반,기타권,2.00,59.5466335,55.39403003,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,11104.302338932546,399.7579484186405,274.2229949842558,790.7147238050023,451.41661820219997,689.2665486301877,713.7873343565924,6014.738933333334,6.565578396287059,11.166959578207381,13.999359757563994,98.83362483024301,1.1663751697569946,41.31718750963971,58.68281249036029,30.298492116493787,1.0082375230101221,0.3269846751294042,1.3352221981395263
2014,3Q,서울,서초구,서초동,7805.04,1327.8,,,,9700,5.0,4.0,1999.0,일반,강남권,2.00,58.3761625,51.20171105,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,24828.12246157741,482.9442360759427,557.6941400786268,853.7350848676374,576.3636344643552,616.3891874198335,793.6105727557103,8959.032000000001,11.061760541391822,12.379061371841155,23.90635529533846,99.74416375198656,0.25583624801343763,24.617662156806954,75.38233784319304,68.10674484211408,0.9305040539418079,0.3015048152229333,1.232008869164741
2014,3Q,서울,용산구,남영동,5047.97,1354.7,,,,2900,7.0,1.0,1995.0,일반,기타권,2.00,58.8046535,55.39403003,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,57777.14309699897,,595.9835888576981,,,,595.9835888576981,,,,,,,,,,,,
2014,3Q,서울,노원구,상계동,6646.53,1002.9,,,,10400,10.0,2.0,1989.0,집합,기타권,2.00,50.5262955,55.39403003,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,13554.06401002473,489.2522098835348,330.2052027912117,407.73175384475854,387.2515060818964,375.4175664166865,404.1826958652242,6014.738933333334,6.565578396287059,11.166959578207381,13.999359757563994,98.83362483024301,1.1663751697569946,41.31718750963971,58.68281249036029,30.298492116493787,1.0082375230101221,0.3269846751294042,1.3352221981395263
2014,3Q,서울,종로구,서린동,28115.26,2579.2,,,,17500,20.0,5.0,1986.0,집합,기타권,2.00,70.56563249999999,55.39403003,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,78454.81192562394,1104.4650269451893,,,,,,15512.182352941178,6.0450514984238195,11.440643863179075,21.352599258326315,99.07543807190837,0.924561928091637,31.347131703116876,68.65286829688313,52.576849927555884,1.531826516359418,0.34737638755649575,1.8792029039159135
2014,3Q,서울,구로구,구로동,99337.912,12339.0,,,,8900,20.0,4.0,2014.0,집합,영등포구로권,2.00,53.618459,58.60281856,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,23631.345670297866,301.3160172341028,342.42465193364154,459.2571538948646,405.4442305513574,479.2253121950941,451.2652138210915,6014.738933333334,6.565578396287059,11.166959578207381,13.999359757563994,98.83362483024301,1.1663751697569946,41.31718750963971,58.68281249036029,30.298492116493787,1.0082375230101221,0.3269846751294042,1.3352221981395263
2014,3Q,성남,분당구,서현동,11560.06,1385.1,,,,8000,11.0,4.0,1999.0,일반,기타권,2.00,51.8955445,55.39403003,94.326,84.92999999999999,84.37333333333333,84.96333333333332,85.14,5620.829296053547,421.3591425919287,,,,,,16728.67666666667,16.80965798649544,12.0,16.465615087937334,99.44645575071847,0.5535442492815256,37.78512473153695,62.21487526846305,33.0531643301169,1.5800825638777807,-0.1330012612765253,1.4470813026012552
2014,3Q,서울,강동구,명일동,7214.63,2147.9,,멸실,,12000,7.0,2.0,1990.0,일반,강동송파권,2.00,58.1571125,56.02729038,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,16070.52851500081,364.4816158278387,232.79709726102175,529.7039969844798,602.1903533136135,403.021333743028,531.621475748448,6014.738933333334,6.565578396287059,11.166959578207381,13.999359757563994,98.83362483024301,1.1663751697569946,41.31718750963971,58.68281249036029,30.298492116493787,1.0082375230101221,0.3269846751294042,1.3352221981395263
2014,3Q,서울,중구,남창동,15260.2,1713.9,,,,13000,15.0,4.0,1984.0,일반,기타권,2.00,64.91898850000001,55.39403003,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,204032.80376759643,,,,,,,6014.738933333334,6.565578396287059,11.166959578207381,13.999359757563994,98.83362483024301,1.1663751697569946,41.31718750963971,58.68281249036029,30.298492116493787,1.0082375230101221,0.3269846751294042,1.3352221981395263
2014,3Q,서울,마포구,공덕동,33079.49,2854.6,,,,10000,18.0,6.0,1995.0,집합,여의도권,2.00,53.185762,56.11160557,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,35762.05274806081,663.2049571859427,542.0611849699591,701.3020221829613,574.9382335660774,597.7439139386919,663.6427181715911,20721.032857142858,2.1625645660382484,10.191919191919192,16.360005696285757,99.15344048285502,0.8465595171449768,42.29014263154175,57.70985736845825,39.02548670559152,1.339992189767447,0.11685411699724456,1.4568463067646915
2014,3Q,서울,서초구,양재동,14121.65,2330.3,,,,9200,8.0,4.0,1994.0,일반,강남권,2.00,58.3761625,51.20171105,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,17639.060393652246,249.77698483496877,425.2577319587629,658.9699772439328,538.4888882646467,399.32222689634045,563.2164899831407,8959.032000000001,11.061760541391822,12.379061371841155,23.90635529533846,99.74416375198656,0.25583624801343763,24.617662156806954,75.38233784319304,68.10674484211408,0.9305040539418079,0.3015048152229333,1.232008869164741
2014,3Q,서울,송파구,가락동,13448.03,978.2,,,,6900,16.0,6.0,1993.0,일반,강동송파권,2.00,54.460077,56.02729038,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,20344.88712854812,488.92603393788414,402.0915235151683,858.5338281112049,453.4374605640184,330.4517240463044,772.6226939827455,6014.738933333334,6.565578396287059,11.166959578207381,13.999359757563994,98.83362483024301,1.1663751697569946,41.31718750963971,58.68281249036029,30.298492116493787,1.0082375230101221,0.3269846751294042,1.3352221981395263
2014,3Q,서울,마포구,대흥동,5549.92,2252.1,,멸실,,10100,5.0,1.0,1983.0,일반,기타권,2.00,53.185762,55.39403003,93.638,84.92999999999999,84.37333333333333,84.96333333333332,85.14,40430.61684723886,438.76262626262627,699.0766062203796,866.7205637649133,522.1859344535807,793.9970625861297,825.9128420718159,6014.738933333334,6.565578396287059,11.166959578207381,13.999359757563994,98.83362483024301,1.1663751697569946,41.31718750963971,58.68281249036029,30.298492116493787,1.0082375230101221,0.3269846751294042,1.3352221981395263
2014,4Q,서울,강남구,대치동,15182.78,1135.9,,,,20000,19.0,4.0,2003.0,일반,강남권,2.00,56.32141166666667,52.58934253,93.343,85.42,84.92999999999999,85.45333333333333,85.76333333333334,24284.048754107236,527.4092260680102,895.9431954143001,1133.2134562853118,711.0570811865338,663.7703071255576,1052.6873018035483,8509.000666666669,11.31043904019751,12.144444444444444,23.359016372614587,99.76874258130923,0.23125741869078026,20.435296366287897,79.5647036337121,68.1399721038718,1.011422166444893,0.4158410613514715,1.4272632277963646
2014,4Q,서울,서초구,서초동,5940.19,961.8,,,,11200,5.0,5.0,1992.0,일반,강남권,2.00,59.01073333333333,52.58934253,93.343,85.42,84.92999999999999,85.45333333333333,85.76333333333334,24828.12246157741,607.2245585674001,602.9035743065465,840.4774781246592,589.6647154546392,480.26873714117386,702.5754548283667,8509.000666666669,11.31043904019751,12.144444444444444,23.359016372614587,99.76874258130923,0.23125741869078026,20.435296366287897,79.5647036337121,68.1399721038718,1.011422166444893,0.4158410613514715,1.4272632277963646
2014,4Q,서울,성동구,성수동2가,4203.01,903.8,,,,12700,7.0,1.0,2005.0,일반,기타권,2.00,57.521866666666675,56.67123819,93.343,85.42,84.92999999999999,85.45333333333333,85.76333333333334,19797.125382450962,,594.7735565522751,624.2631529799152,507.1472904744469,571.7596152189909,595.9690868501953,6014.738933333334,6.977943204495303,11.14298245614035,14.096183387554973,98.82955435365236,1.170445646347648,27.699035202519248,72.30096479748076,37.32132117023558,1.2624271821932733,0.3583383074832993,1.6207654896765726
2014,4Q,서울,중구,저동2가,5193.83,524.3,,,,9100,10.0,2.0,1976.0,일반,기타권,2.00,65.20652433333333,56.67123819,93.343,85.42,84.92999999999999,85.45333333333333,85.76333333333334,97304.73784466094,480.1746741704772,,,,,,6014.738933333334,6.977943204495303,11.14298245614035,14.096183387554973,98.82955435365236,1.170445646347648,27.699035202519248,72.30096479748076,37.32132117023558,1.2624271821932733,0.3583383074832993,1.6207654896765726
2014,4Q,서울,중구,회현동2가,66799.07,4676.6,,,,24900,24.0,6.0,2011.0,집합,기타권,2.00,65.20652433333333,56.67123819,93.343,85.42,84.92999999999999,85.45333333333333,85.76333333333334,28408.699526097393,1293.039501506893,,,,,,6014.738933333334,6.977943204495303,11.14298245614035,14.096183387554973,98.82955435365236,1.170445646347648,27.699035202519248,72.30096479748076,37.32132117023558,1.2624271821932733,0.3583383074832993,1.6207654896765726
2014,4Q,서울,강남구,논현동,3514.91,1104.5,,멸실,,25600,6.0,1.0,2007.0,일반,강남권,2.00,56.32141166666667,52.58934253,93.343,85.42,84.92999999999999,85.45333333333333,85.76333333333334,22213.120942711135,416.4987236329437,464.96907552383374,1008.1911699274377,673.9294753052172,634.7799051179878,815.6998701184975,8509.000666666669,11.31043904019751,12.144444444444444,23.359016372614587,99.76874258130923,0.23125741869078026,20.435296366287897,79.5647036337121,68.1399721038718,1.011422166444893,0.4158410613514715,1.4272632277963646
